urn:cts:latinLit:phi0690.phi001:4.10	casta fave Lucina: tuus iam regnat Apollo.
urn:cts:latinLit:phi0690.phi001:4.11	Teque adeo decus hoc aevi te consule inibit,
urn:cts:latinLit:phi0690.phi001:4.12	Pollio, et incipient magni procedere menses.
urn:cts:latinLit:phi0690.phi001:4.13	te duce, si qua manent sceleris vestigia nostri,
urn:cts:latinLit:phi0690.phi001:4.14	inrita perpetua solvent formidine terras.
urn:cts:latinLit:phi0690.phi001:4.15	ille deum vitam accipiet, divisque videbit
urn:cts:latinLit:phi0690.phi001:4.16	permixtos heroas, et ipse videbitur illis,
urn:cts:latinLit:phi0690.phi001:4.17	pacatumque reget patriis virtutibus orbem.
urn:cts:latinLit:phi0690.phi001:4.18	At tibi prima, puer, nullo munuscula cultu
urn:cts:latinLit:phi0690.phi001:4.19	errantis hederas passim cum baccare tellus
urn:cts:latinLit:phi0690.phi001:4.20	mixtaque ridenti colocasia fundet acantho.
urn:cts:latinLit:phi0690.phi001:4.21	Ipsae lacte domum referent distenta capellae
urn:cts:latinLit:phi0690.phi001:4.22	ubera, nec magnos metuent armenta leones;
urn:cts:latinLit:phi0690.phi001:4.23	ipsa tibi blandos fundent cunabula flores,
urn:cts:latinLit:phi0690.phi001:4.24	occidet et serpens, et fallax herba veneni
urn:cts:latinLit:phi0690.phi001:4.25	occidet, Assyrium volgo nascetur amomum.
urn:cts:latinLit:phi0690.phi001:4.26	at simul heroum laudes et facta parentis
urn:cts:latinLit:phi0690.phi001:4.27	iam legere et quae sit poteris cognoscere virtus,
urn:cts:latinLit:phi0690.phi001:4.28	molli paulatim flavescet campus arista,
urn:cts:latinLit:phi0690.phi001:4.29	incultisque rubens pendebit sentibus uva,
urn:cts:latinLit:phi0690.phi001:4.30	et durae quercus sudabunt roscida mella
urn:cts:latinLit:phi0690.phi001:4.31	Pauca tamen suberunt priscae vestigia fraudis,
urn:cts:latinLit:phi0690.phi001:4.32	quae temptare Thetim ratibus, quae cingere muris
urn:cts:latinLit:phi0690.phi001:4.33	oppida, quae iubeant telluri infindere sulcos:
urn:cts:latinLit:phi0690.phi001:4.34	alter erit tum Tiphys, et altera quae vehat Argo
urn:cts:latinLit:phi0690.phi001:4.35	delectos Heroas; erunt etiam altera bella,
urn:cts:latinLit:phi0690.phi001:4.36	atque iterum ad Troiam magnus mittetur Achilles.
urn:cts:latinLit:phi0690.phi001:4.37	Hinc, ubi iam firmata virum te fecerit aetas,
urn:cts:latinLit:phi0690.phi001:4.38	cedet et ipse mari vector, nec nautica pinus
urn:cts:latinLit:phi0690.phi001:4.39	mutabit merces: omnis feret omnia tellus:
urn:cts:latinLit:phi0690.phi001:4.40	non rastros patietur humus, non vinea falcem;
urn:cts:latinLit:phi0690.phi001:4.41	robustus quoque iam tauris iuga solvet arator;
