urn:cts:latinLit:phi0893.phi003:3.5	quid hoc veneni saevit in praecordiis?
urn:cts:latinLit:phi0893.phi003:3.6	num viperinus his cruor
urn:cts:latinLit:phi0893.phi003:3.7	incoctus herbis me fefellit? an malas
urn:cts:latinLit:phi0893.phi003:3.8	Canidia tractavit dapes?
urn:cts:latinLit:phi0893.phi003:3.9	ut Argonautas praeter omnis candidum
urn:cts:latinLit:phi0893.phi003:3.10	Medea mirata est ducem,
urn:cts:latinLit:phi0893.phi003:3.11	ignota tauris inligaturum iuga
urn:cts:latinLit:phi0893.phi003:3.12	perunxit hoc Iasonem,
urn:cts:latinLit:phi0893.phi003:3.13	hoc delibutis ulta donis paelicem
urn:cts:latinLit:phi0893.phi003:3.14	serpente fugit alite.
urn:cts:latinLit:phi0893.phi003:3.15	nec tantus umquam Siderum insedit vapor
urn:cts:latinLit:phi0893.phi003:3.16	siticulosae Apuliae
urn:cts:latinLit:phi0893.phi003:3.17	nec munus umeris efficacis Herculis
urn:cts:latinLit:phi0893.phi003:3.18	inarsit aestuosius.
urn:cts:latinLit:phi0893.phi003:3.19	at siquid umquam tale concupiveris,
urn:cts:latinLit:phi0893.phi003:3.20	iocose Maecenas, precor,
urn:cts:latinLit:phi0893.phi003:3.21	manum puella savio opponat tuo,
urn:cts:latinLit:phi0893.phi003:3.22	extrema et in sponda cubet.

urn:cts:latinLit:phi0893.phi003:4.1	Lupis et agnis quanta Sortito obtigit,
urn:cts:latinLit:phi0893.phi003:4.2	tecum mihi discordia est,
urn:cts:latinLit:phi0893.phi003:4.3	Hibericis peruste funibus latus
urn:cts:latinLit:phi0893.phi003:4.4	et crura dura compede.
urn:cts:latinLit:phi0893.phi003:4.5	licet superbus ambules pecunia,
urn:cts:latinLit:phi0893.phi003:4.6	fortuna non mutat genus.
urn:cts:latinLit:phi0893.phi003:4.7	videsne, sacram metiente te viam
urn:cts:latinLit:phi0893.phi003:4.8	cum bis trium ulnarum toga,
urn:cts:latinLit:phi0893.phi003:4.9	ut ora vertat huc et huc euntium
urn:cts:latinLit:phi0893.phi003:4.10	liberrima indignatio?
